time,magnetometer,position,,volcano,,picture
seconds,abs,latitude,longitude,name,distance,id
1682188281.586581,31.847388367969106,21.137787564136953,-82.95079146257318,Utila Island,0.10951588466008202,,
1682188282.3885946,31.88758444304358,21.09917468345976,-82.91749986523193,Utila Island,0.10931095838962,,
1682188283.2179232,32.06980147247625,21.059025191903523,-82.8829108049813,Utila Island,0.1091047152994694,,
1682188284.0251033,32.6713484290516,21.018961714795413,-82.84842359214119,Utila Island,0.10890589766517722,,
1682188284.5241387,32.52002263201384,20.994667933221276,-82.82752462054934,Utila Island,0.10878875011349888,,
1682188285.0368598,31.76132874367174,20.970372821507446,-82.80663464586348,Utila Island,0.10867418116178901,,
1682188285.529462,32.26210194952199,20.945976657074947,-82.78566796733277,Utila Island,0.10856174411262585,,
1682188286.0355504,31.96694515297639,20.92167470898662,-82.76479238928906,Utila Island,0.10845234704102576,,
1682188286.532713,31.801937489465512,20.897214085826068,-82.74379069696744,Utila Island,0.10834486885633124,,
1682188287.0361817,31.739113498533587,20.872905702401063,-82.72292982422171,Utila Island,0.10824068345954393,,
1682188287.5484645,31.8213845725245,20.84822261712779,-82.70175768217915,Utila Island,0.10813757528227917,,
1682188288.0387166,31.9402849706992,20.823908082095887,-82.68091178677082,Utila Island,0.1080386565486564,,
1682188288.5448825,32.30097804143752,20.79919920577391,-82.65973807488749,Utila Island,0.10794083424001485,,
1682188289.052936,31.943913934750594,20.774882331149776,-82.63891036766319,Utila Island,0.10784722798379232,,
1682188289.559882,31.67923009469723,20.749996707285156,-82.61760586067294,Utila Island,0.10775417477547175,,
1682188290.059216,31.737585516717388,20.725669270724183,-82.5967893082305,Utila Island,0.10766589604139487,,
1682188290.564154,32.19067968395144,20.70095874560559,-82.5756551488008,Utila Island,0.10757895277626885,,
1682188291.0739067,31.509072676752904,20.676625070741014,-82.55485331972486,Utila Island,0.10749602524676345,,
1682188291.5810025,31.55073891486738,20.651649893533637,-82.53351341917872,Utila Island,0.10741369257259996,,
1682188292.089365,32.06638447619706,20.627310064802224,-82.51272642986368,Utila Island,0.10733617011194865,,
1682188292.6016877,32.564393147365266,20.602122137289456,-82.49122555305871,Utila Island,0.10725877409590354,,
1682188293.1115673,32.07116336325739,20.577776002633012,-82.47045329591754,Utila Island,0.10718670292977843,,
1682188293.6256678,31.97212322395413,20.552258084136014,-82.4486918494543,Utila Island,0.10711405699235026,,
1682188294.1095364,31.647466301541563,20.52828554418349,-82.42825813651378,Utila Island,0.1070485132044341,,
1682188294.6218565,31.98340117154231,20.503737385388057,-82.40734364643853,Utila Island,0.10698411305656158,,
1682188295.131633,31.905566414608188,20.47937859433929,-82.38660034556422,Utila Island,0.10692293150679404,,
1682188295.6359966,31.894527028594414,20.454315607143066,-82.3652675938947,Utila Island,0.10686281507199771,,
1682188296.1434338,31.717374292055638,20.42995073490914,-82.34453897508646,Utila Island,0.10680713192263229,,
1682188296.657873,32.119146814362594,20.404759114241998,-82.32311725807112,Utila Island,0.10675242264082949,,
1682188297.148309,31.62319118912277,20.380387873181242,-82.30240306450956,Utila Island,0.10670226855962808,,
1682188297.6549578,32.08985008108438,20.355580864206946,-82.28132848516026,Utila Island,0.10665402193011517,,
1682188298.1647172,31.142650564654108,20.33120356698081,-82.2606287657148,Utila Island,0.10660936971996161,,
1682188298.6784592,32.2579398948428,20.306026918974023,-82.23926046602912,Utila Island,0.10656612649327907,,
1682188299.1723852,31.744643201607875,20.28181106400873,-82.21871736576223,Utila Island,0.10652729030657339,,
1682188299.6826954,32.01205734461134,20.257044807881375,-82.19771720270488,Utila Island,0.10649036953875046,889,
1682188300.4601893,30.86332768794136,20.219674745249694,-82.16604866928303,Utila Island,0.10644001952590555,,
1682188300.965009,31.585720355769958,20.19468539796957,-82.14488454216209,Utila Island,0.10640995010587621,,
1682188301.4646862,31.142980700608828,20.17028992210091,-82.12423310699116,Utila Island,0.10638337980264644,,
1682188301.9627976,31.76475660294383,20.145846683562517,-82.10355085906718,Utila Island,0.10635951769497595,,
1682188302.4677896,31.16279545111411,20.12144445478859,-82.0829128974828,Utila Island,0.10633845246519957,,
1682188302.974572,31.083686290549984,20.09668409373815,-82.06198182055303,Utila Island,0.10631989422459927,,
1682188303.4678113,31.09026446544089,20.072274702187567,-82.04135705060654,Utila Island,0.10630437613227936,,
1682188303.9656892,31.030406609981505,20.047862173001132,-82.02073916072602,Utila Island,0.10629161408761349,,
1682188304.4623826,31.1849786864332,20.02344846426674,-82.00012978904448,Utila Island,0.10628160987378343,,
1682188304.9620943,31.788416252910174,19.999030504570026,-81.97952632783966,Utila Island,0.10627436296836067,,
1682188305.4737356,31.29694796265344,19.97460917745997,-81.95892950900651,Utila Island,0.10626987452827868,,
1682188305.9687588,30.737291130517907,19.950023376341658,-81.93820353580676,Utila Island,0.10626814283870213,,
1682188306.4743893,31.288524840626113,19.925596139364337,-81.9176207166003,Utila Island,0.10626919082939493,,
1682188307.2746792,31.817085036210617,19.886587704783732,-81.88477108003411,Utila Island,0.10627658379441454,,
1682188307.7880387,30.962911223460548,19.86153616026673,-81.86368742083847,Utila Island,0.10628503868574832,,
1682188308.2751694,31.012789770772088,19.837098265552854,-81.84312973019156,Utila Island,0.10629607830192161,,
1682188308.785273,31.80304147742105,19.812224504870436,-81.82221500984505,Utila Island,0.10631014435565488,,
1682188309.287671,31.25615492180283,19.787780281703565,-81.80167090655883,Utila Island,0.10632674649218869,,
1682188309.8018978,31.580604522327167,19.762858633049067,-81.78073517415392,Utila Island,0.10634650657724948,,
1682188310.2996485,31.592721924742893,19.73840892690116,-81.76020532571951,Utila Island,0.10636867031734479,,
1682188310.8051302,31.709621224507003,19.713454937517387,-81.73926164739841,Utila Island,0.10639412542211032,,
1682188311.3147426,31.461652444393742,19.68899927575669,-81.7187456075694,Utila Island,0.10642184724252118,,
1682188311.8287647,31.288927765432053,19.66372847950636,-81.6975554978957,Utila Island,0.10645337570414572,,
1682188312.3216457,31.430429138465122,19.639266648809,-81.67705314671845,Utila Island,0.10648668221097328,,
1682188312.8253603,31.742891351346536,19.614614992304908,-81.65640105571461,Utila Island,0.1065230175850983,,
1682188313.3267655,31.3758705417002,19.590147673445873,-81.63591266813248,Utila Island,0.10656182752437544,,
1682188313.8328185,30.980669153378535,19.565291245369206,-81.61510789098857,Utila Island,0.10660405220936986,,
1682188314.3388865,31.48372356148837,19.540670901190808,-81.59451007863606,Utila Island,0.10664865120374978,,
1682188314.8479223,31.041116727896924,19.51580946825699,-81.57372000457406,Utila Island,0.10669648525086246,,
1682188315.3444042,31.240973194836442,19.491330432334486,-81.55325895321441,Utila Island,0.1067463263864886,,
1682188315.852561,30.754534407573242,19.466437051584307,-81.53246095970847,Utila Island,0.10679979732993514,,
1682188316.358926,31.59555854678175,19.44195221604372,-81.51201352005047,Utila Island,0.10685512649783946,,
1682188316.8678057,30.973709023012454,19.41689778471207,-81.4910998555908,Utila Island,0.10691454598594445,,
1682188317.3640122,30.900002591050963,19.39240690562945,-81.47066582359103,Utila Island,0.10697536399703317,,
1682188317.879207,31.333286385813402,19.367528303655753,-81.44991760745793,Utila Island,0.10703990761888203,,
1682188318.3740108,31.472793574756604,19.343031960216827,-81.42949734041247,Utila Island,0.10710617438919885,,
1682188318.886652,30.939159323198314,19.317999633108368,-81.40863963975058,Utila Island,0.10717666782384203,,
1682188319.403084,30.68437164394077,19.293495622052962,-81.38823129909308,Utila Island,0.10724838583384363,,
1682188319.917735,31.209492836273515,19.26786328840572,-81.36689289607207,Utila Island,0.10732627097057579,888,
1682188320.6652918,31.084036170171423,19.230723637442907,-81.33599238332631,Utila Island,0.10744430374403303,,
1682188321.1738393,31.179989925256518,19.206213846346458,-81.31561134087384,Utila Island,0.10752554652130174,,
1682188321.6646407,30.819007199793663,19.181698143237885,-81.29523436378122,Utila Island,0.10760946446262735,,
1682188322.1712039,31.345251934916533,19.157181337485802,-81.27486543605646,Utila Island,0.1076960351635049,,
1682188322.6764386,31.14360428395146,19.13266019742546,-81.25450185847724,Utila Island,0.10778526366123883,,
1682188323.1660805,31.188524081954412,19.10802941739957,-81.2340562250769,Utila Island,0.1078775441119825,,
1682188323.6688664,31.03716222078013,19.083503042943576,-81.21370619733885,Utila Island,0.10797206780638531,,
1682188324.1826737,31.001138698696636,19.05850057674582,-81.19297031146758,Utila Island,0.10807112413733125,,
1682188324.6750977,30.695776531015806,19.033968552567988,-81.17263356428484,Utila Island,0.10817095592650727,,
1682188325.1956675,31.66930505158761,19.00901289373817,-81.15195473361273,Utila Island,0.10827518560146761,,
1682188325.7011046,31.196918391107737,18.984475195626626,-81.13163117034959,Utila Island,0.10838029070314935,,
1682188326.2028255,31.12826649947372,18.95920023008647,-81.11070620414178,Utila Island,0.10849126215314658,,
1682188326.7009542,30.794215948374703,18.934656792302214,-81.09039582578644,Utila Island,0.10860164325031639,,
1682188327.2055736,31.212715115137378,18.909798339835476,-81.06983374664968,Utila Island,0.10871606500013827,,
1682188327.7233427,29.930357992372908,18.88524863972986,-81.04953591207465,Utila Island,0.1088316482799984,,
1682188328.2294478,30.715628629685735,18.859698196714206,-81.02841998402106,Utila Island,0.10895465908046423,,
1682188328.7280602,30.597171247398503,18.835143992671885,-81.00813633459899,Utila Island,0.10907547432327432,,
1682188329.2341666,30.59823012364374,18.810163547552648,-80.98750955756417,Utila Island,0.10920099291434807,,
1682188329.746486,31.109862908885518,18.785603597474026,-80.96723880315241,Utila Island,0.10932695161122478,,
1682188330.24924,30.778776602813736,18.76047838543457,-80.94651052932576,Utila Island,0.10945841864037335,,
1682188330.7590415,30.6383645981715,18.73591293807778,-80.92625286758718,Utila Island,0.10958949829900967,,
1682188331.262013,30.968430964154017,18.710729679704002,-80.90549475489387,Utila Island,0.10972647274399253,,
1682188331.7630022,30.693603221599528,18.686158404047678,-80.88524987425909,Utila Island,0.10986264373227927,,
1682188332.2695994,30.739057329703016,18.66121149960456,-80.86470436381427,Utila Island,0.11000343757203372,,
1682188332.772044,30.487410170840608,18.636633064678172,-80.8444710269881,Utila Island,0.11014464553092568,,
1682188333.2756934,31.079836552175713,18.6115849795521,-80.82385994754223,Utila Island,0.1102910874984749,,
1682188333.7767675,30.903239104385786,18.587002784962035,-80.80364092989878,Utila Island,0.11043728387398091,,
1682188334.2833867,31.04990185580684,18.562030062375715,-80.78310950667856,Utila Island,0.11058830565601684,,
1682188334.799516,30.785892730358835,18.53744246453941,-80.76290336973894,Utila Island,0.110739452132728,,
1682188335.3055356,30.89808612206419,18.511765123602242,-80.74181082802127,Utila Island,0.11089988475321944,,
1682188335.8187182,30.161276877323633,18.48717216294561,-80.72161779136574,Utila Island,0.11105600909254315,,
1682188336.3199098,30.563149997372307,18.461874711162547,-80.70085521424686,Utila Island,0.1112191125176908,,
1682188336.8320796,30.444478566680655,18.4372771376163,-80.68067570115177,Utila Island,0.111380129831927,,
1682188337.3306682,30.488931371074358,18.41216564579471,-80.66008335427544,Utila Island,0.11154696737098954,,
1682188337.8299737,30.238466018348507,18.387560595910006,-80.63991489350074,Utila Island,0.11171283565677509,,
1682188338.3463044,30.316385774675556,18.362743265945763,-80.61958102024637,Utila Island,0.11188252524695166,,
1682188338.8353236,30.858429941428174,18.33813369358719,-80.59942587453104,Utila Island,0.11205315328278365,,
1682188339.3437936,30.788679975808193,18.3130623254523,-80.57890120979808,Utila Island,0.11222938683515613,,
1682188339.850629,30.25554078096908,18.288447533279044,-80.55875883656297,Utila Island,0.11240475942258796,887,
1682188340.6722794,30.24566993441195,18.248301183192478,-80.52592499345097,Utila Island,0.11269575141450633,,
1682188341.173614,30.178235545469956,18.223161801882885,-80.50537602953892,Utila Island,0.11288108169139319,,
1682188341.6729393,30.19028975082534,18.19853734669584,-80.48525643845721,Utila Island,0.11306492562143701,,
1682188342.1765223,29.72951178316694,18.17358191300799,-80.46487495565263,Utila Island,0.11325356048410905,,
1682188342.6881511,29.994361327932403,18.14895230381016,-80.44476798814198,Utila Island,0.1134420102313909,,
1682188343.2008452,30.117916837627213,18.123696742447006,-80.42415866781296,Azul - Volcan,0.11354394157829964,,
1682188343.7005332,29.371938409901304,18.09906231110848,-80.40406463808377,Azul - Volcan,0.11334991098488253,,
1682188344.2062943,30.84007512221652,18.07392923459776,-80.38357243071272,Azul - Volcan,0.1131543033791091,,
1682188344.713337,30.031421053121754,18.049289076988046,-80.3634905019132,Azul - Volcan,0.11296484775995143,,
1682188345.2275543,30.17081166592357,18.023816249677118,-80.34273864335596,Azul - Volcan,0.11277141157006589,,
1682188345.713564,29.96868124937925,17.999170890783404,-80.322669299792,Azul - Volcan,0.11258661331693184,,
1682188346.2336986,30.27415498927732,17.974228866255984,-80.30236677229901,Azul - Volcan,0.11240195892503274,,
1682188346.7255871,29.842490041159486,17.94957813452559,-80.28230963869608,Azul - Volcan,0.11222181265399483,,
1682188347.2401423,30.57242562855624,17.92438320146995,-80.26181820815974,Azul - Volcan,0.11204011606805657,,
1682188347.7397952,30.479406801061085,17.899728469766693,-80.24177442771935,Azul - Volcan,0.11186470062920356,,
1682188348.244715,30.74314083550833,17.87449387194595,-80.22126770904126,Azul - Volcan,0.1116876138015765,,
1682188348.7615428,30.28672280462422,17.849835796797088,-80.2012377685231,Azul - Volcan,0.11151698158770855,,
1682188349.2772634,30.234403634906162,17.82413369534235,-80.18036844201129,Azul - Volcan,0.11134167011363733,,
1682188349.774444,30.19214026951256,17.799467659729217,-80.16034868849529,Azul - Volcan,0.11117587905749958,,
1682188350.2765265,30.100162775729242,17.774257204713955,-80.13989546911418,Azul - Volcan,0.11100892242118722,,
1682188350.7829642,29.929134851062162,17.749585349772687,-80.11988742307844,Azul - Volcan,0.11084798342128147,,
1682188351.287686,30.7985010772111,17.724369859160678,-80.09944687917854,Azul - Volcan,0.11068601342567189,,
1682188351.7901292,29.961128871388027,17.69969269629314,-80.07945090043103,Azul - Volcan,0.11052997298619707,,
1682188352.302819,30.58734489847331,17.674614990296874,-80.05913863168927,Azul - Volcan,0.1103739145471844,,
1682188352.809341,30.21185178685435,17.64993304592106,-80.03915504453,Azul - Volcan,0.11022280380900247,,
1682188353.3090317,29.905241161006707,17.624594692217276,-80.01864836770413,Azul - Volcan,0.11007024850707683,,
1682188353.8232117,29.85044920939337,17.599910279008597,-79.99867907013933,Azul - Volcan,0.10992414771069334,,
1682188354.3209438,30.17271286919311,17.574626612952386,-79.97823329438204,Azul - Volcan,0.1097770852977556,,
1682188354.8327231,29.91376207121129,17.549934719121854,-79.9582741568069,Azul - Volcan,0.10963599918732389,,
1682188355.3304448,30.125221065635795,17.524764269896842,-79.93793640965563,Azul - Volcan,0.10949476546927503,,
1682188355.8385804,29.840438232304816,17.50006699900183,-79.91798904113865,Azul - Volcan,0.10935873413089951,,
1682188356.342152,30.444752417001247,17.47496889179603,-79.89772607953492,Azul - Volcan,0.10922308886735645,,
1682188356.8418903,29.669207891553437,17.450266664748515,-79.8777907403547,Azul - Volcan,0.10909214499131509,,
1682188357.3500385,30.019101488706625,17.425170150177966,-79.85754532054551,Azul - Volcan,0.10896172231517964,,
1682188357.8623319,29.86861849778075,17.400462787907973,-79.83762180936257,Azul - Volcan,0.10883590139071782,,
1682188358.3642209,30.642768609851903,17.375057912684372,-79.81714407581346,Azul - Volcan,0.1087092056040747,,
1682188358.8595893,29.161586767034514,17.35034629216764,-79.79723314138522,Azul - Volcan,0.10858857960975864,,
1682188359.3772447,29.634648732265166,17.325384386321687,-79.77712853502418,Azul - Volcan,0.1084693555271183,,
1682188359.8828585,29.878984521429388,17.300667137210464,-79.75722887556213,Azul - Volcan,0.1083539059243139,886,
1682188360.696691,29.85441784405019,17.26003199417695,-79.7245308851465,Azul - Volcan,0.10816976241889875,,
1682188361.195842,30.018252234881967,17.235075847901797,-79.70445983200922,Azul - Volcan,0.10806016834284167,,
1682188361.6991758,29.849216890343385,17.210349532313302,-79.68458146409844,Azul - Volcan,0.10795421744606072,,
1682188362.2025757,29.788109680603355,17.18528804160896,-79.66444158722511,Azul - Volcan,0.10784951272604543,,
1682188362.7050426,29.950731942688613,17.160556830621648,-79.64457495967171,Azul - Volcan,0.10774884203287186,,
1682188363.207472,30.303318013213392,17.135405595646525,-79.62437888763591,Azul - Volcan,0.10764917253140324,,
1682188363.7231007,29.922400948271395,17.110667569060293,-79.60452243185749,Azul - Volcan,0.10755381379673051,,
1682188364.2214723,30.020282724880698,17.085235128206726,-79.58411665519007,Azul - Volcan,0.10745854874695222,,
1682188364.720872,30.144615045286244,17.060494382827827,-79.56427369126655,Azul - Volcan,0.10736857617011822,,
1682188365.237348,30.037424840757375,17.035539489698564,-79.54426677912522,Azul - Volcan,0.10728052985740656,,
1682188365.7448797,30.152677062575695,17.010792132236382,-79.52443397949433,Azul - Volcan,0.10719590446333559,,
1682188366.2441962,30.05206240625399,16.985306792134462,-79.5040177778775,Azul - Volcan,0.10711155979416842,,
1682188366.7602952,29.5800682195807,16.96055585717386,-79.48419768387302,Azul - Volcan,0.10703237487921713,,
1682188367.25682,30.419795813716735,16.93517483193541,-79.46388096888226,Azul - Volcan,0.10695397251480722,,
1682188367.7743378,29.311183330164994,16.910418912697583,-79.44407236469101,Azul - Volcan,0.10688023596120479,,
1682188368.2648616,30.41032059629296,16.885091072095406,-79.423814021079,Azul - Volcan,0.10680759604981924,,
1682188368.7637584,30.16643829006034,16.86032840904757,-79.4040154281839,Azul - Volcan,0.10673931980153802,,
1682188369.2702484,30.238494925453537,16.835470730615924,-79.38414850495882,Azul - Volcan,0.10667351350234086,,
1682188369.7778769,29.182628588140084,16.810705299486617,-79.36436290257917,Azul - Volcan,0.10661067761219062,,
1682188370.289742,30.097343357393832,16.785368287707534,-79.3441284814808,Azul - Volcan,0.10654921177325202,,
1682188370.7752461,29.636489401451367,16.76059788127015,-79.32435419635475,Azul - Volcan,0.10649188189932172,,
1682188371.2868803,29.704465457796523,16.735572848166115,-79.30438429536767,Azul - Volcan,0.10643673888878105,,
1682188371.787435,30.22616160438897,16.710797563857057,-79.28462125537872,Azul - Volcan,0.10638489842986945,,
1682188372.294528,30.238995888034452,16.68546699863538,-79.26442303551745,Azul - Volcan,0.10633473065456789,,
1682188372.7968926,29.930690357644878,16.660687122440596,-79.24467150645313,Azul - Volcan,0.10628842982927289,,
1682188373.3169641,29.755948364109237,16.63537308206056,-79.2245019304092,Azul - Volcan,0.10624396910585583,,
1682188373.8025808,29.29221083451748,16.61058660121125,-79.20476024899376,Azul - Volcan,0.10620321704218756,,
1682188374.312674,30.487293388146448,16.585434620248368,-79.18473507734085,Azul - Volcan,0.10616468051785927,,
1682188374.8295987,29.505657017983232,16.560644988261146,-79.16500589071835,Azul - Volcan,0.10612947746878784,,
1682188375.3359363,29.47978316915299,16.53470123219523,-79.14436612926545,Azul - Volcan,0.10609559141259484,,
1682188375.8444176,29.76209764804819,16.50990705401319,-79.12464850768352,Azul - Volcan,0.10606603391963913,,
1682188376.3584647,30.07040637192036,16.484566082361912,-79.10450369063403,Azul - Volcan,0.10603868132136962,,
1682188376.8501282,29.967346318676007,16.459767036272943,-79.08479714256129,Azul - Volcan,0.10601471095959576,,
1682188377.3549857,29.900038202776187,16.434562029118386,-79.06477554868242,Azul - Volcan,0.1059931847564047,,
1682188377.8728511,29.51607381095777,16.409758344087543,-79.04508016102625,Azul - Volcan,0.1059747938834551,,
1682188378.3788896,29.897972973161625,16.384118525494998,-79.0247285573517,Azul - Volcan,0.10595869562718965,,
1682188378.872059,29.62818935563084,16.359307747431558,-79.00504245710725,Azul - Volcan,0.10594593719016601,,
1682188379.3756754,29.967051789919168,16.334308223373593,-78.98521399496055,Azul - Volcan,0.105935886662591,,
1682188379.8764465,29.82148951454917,16.309495192937348,-78.96554077940576,Azul - Volcan,0.10592869533338127,885,
1682188380.6855297,29.597530668437546,16.269476398350772,-78.9338268935698,Azul - Volcan,0.10592294092844146,,
1682188381.204283,29.435668885532234,16.244117824808075,-78.91374064431953,Azul - Volcan,0.1059230280505964,,
1682188381.9618485,29.669079864805386,16.205969237289644,-78.88353781692496,Azul - Volcan,0.10592861300681797,,
1682188382.4621587,29.658859739787875,16.18114459780754,-78.86389293945453,Azul - Volcan,0.10593576502632239,,
1682188382.9611294,29.265117218932136,16.15631911852634,-78.8442546130791,Azul - Volcan,0.10594568936695903,,
1682188383.4593415,29.97120145953585,16.131488582887826,-78.82461948990415,Azul - Volcan,0.10595838720638648,,
1682188383.9672928,29.1866412625116,16.10665766289521,-78.80499125184242,Azul - Volcan,0.10597385535571376,,
1682188384.4653444,29.490108005967397,16.08182313473809,-78.78536733738008,Azul - Volcan,0.10599209456596774,,
1682188384.9805682,29.502986661058838,16.056988380123478,-78.76575040547704,Azul - Volcan,0.10601310085556873,,
1682188385.4784539,29.147522419542245,16.03162938959865,-78.74572675493654,Azul - Volcan,0.10603740327313446,,
1682188385.9714224,29.459141019656393,16.006789925751296,-78.7261205355213,Azul - Volcan,0.10606399972319859,,
1682188386.4817188,29.145366128757573,15.981947019328333,-78.70651871969507,Azul - Volcan,0.10609336065174772,,
1682188386.9750912,29.931406074921092,15.957101518984034,-78.68692196485277,Azul - Volcan,0.1061254830685208,,
1682188387.4747,30.033294551734453,15.93225437305808,-78.66733100600646,Azul - Volcan,0.10616036324976766,,
1682188387.9798272,29.4723456002158,15.907404542181489,-78.64774501073059,Azul - Volcan,0.10619799996183796,,
1682188388.4716978,29.315822151902353,15.882473992048238,-78.62810249523066,Azul - Volcan,0.10623852162442723,,
1682188388.9713182,29.253683634110654,15.857619840394545,-78.60852723795603,Azul - Volcan,0.10628166974041511,,
1682188389.4844413,29.28696254297635,15.832702463464148,-78.58890925008501,Azul - Volcan,0.10632768045937253,,
1682188389.976603,29.265688649278626,15.807843860310557,-78.56934457124919,Azul - Volcan,0.1063763249956078,,
1682188390.483384,29.310706962727146,15.782456664250326,-78.54937110670744,Azul - Volcan,0.10642882637932949,,
1682188390.999802,29.02172822602911,15.757593535249427,-78.5298170273258,Azul - Volcan,0.10648300370576895,,
1682188391.5115337,30.141843742266893,15.73173165268781,-78.50948487061414,Azul - Volcan,0.10654224979163361,,
1682188392.0190513,29.8888051215268,15.706862232424028,-78.48994008296212,Azul - Volcan,0.10660199885706602,,
1682188392.5275965,29.51262288231987,15.681025075051446,-78.46964212414271,Azul - Volcan,0.10666695042893097,,
1682188393.0437584,29.127472807352365,15.656153213111928,-78.45010959200692,Azul - Volcan,0.10673223986847861,,
1682188393.539873,29.88243656336331,15.630464442990151,-78.42994279550378,Azul - Volcan,0.10680251460114538,,
1682188394.0551422,29.09743489631042,15.605587981796575,-78.41042072754912,Azul - Volcan,0.106873312464619,,
1682188394.554298,30.00657117176047,15.580180493612742,-78.39048905620633,Azul - Volcan,0.10694840358679909,,
1682188395.0625632,29.09744458346856,15.555299226450671,-78.37097715880904,Azul - Volcan,0.10702465775480716,,
1682188395.560034,29.959533811791175,15.530007087498758,-78.35115010327316,Azul - Volcan,0.1071049213081383,,
1682188396.0757973,29.844920358041346,15.505120693171024,-78.3316480403069,Azul - Volcan,0.10718659689874045,,
1682188396.5823898,29.402859887417495,15.479689164533752,-78.31172586297613,Azul - Volcan,0.1072728209480699,,
1682188397.0823128,28.87871650496512,15.454799539534362,-78.29223510568619,Azul - Volcan,0.10735990136208623,,
1682188397.5802314,29.672155758164603,15.429438924254224,-78.27238253903788,Azul - Volcan,0.10745136293862372,,
1682188398.0919342,29.0343111430984,15.404544797956103,-78.25290201921767,Azul - Volcan,0.1075438180162344,,
1682188398.593658,29.319398191849704,15.37916133339363,-78.23304557258756,Azul - Volcan,0.1076408123685546,,
1682188399.092872,28.94819143331335,15.354262870375564,-78.21357537246858,Azul - Volcan,0.10773861580416257,,
1682188399.5993958,29.289362493684102,15.328900492006793,-78.1937493572907,Azul - Volcan,0.10784094422421087,884,
1682188400.3747861,28.77490232666813,15.290757010036979,-78.16394542176255,Azul - Volcan,0.10799995728991992,,
1682188400.8807814,28.660594528966033,15.26543451956339,-78.14416807442957,Azul - Volcan,0.10810890454292475,,
1682188401.3793132,29.019006590891212,15.240529051736626,-78.1247232076639,Azul - Volcan,0.10821868051022882,,
1682188401.8723156,29.426258304403444,15.215617077668565,-78.10527997104661,Azul - Volcan,0.10833107871593586,,
1682188402.3766074,29.05464754725075,15.19070637331172,-78.08584442132643,Azul - Volcan,0.10844605620071551,,
1682188402.885173,28.553877625791856,15.165790515443996,-78.06641153429996,Azul - Volcan,0.10856363437268655,,
1682188403.3842402,28.73805953679437,15.140875238435036,-78.04698576998058,Azul - Volcan,0.10868377789277604,,
1682188403.8892996,28.531251944709677,15.115904278421445,-78.02752326876973,Azul - Volcan,0.10880675742911132,,
1682188404.3971465,29.178355667142455,15.090623224153411,-78.00782587388066,Azul - Volcan,0.10893387306436098,,
1682188404.8888164,29.065961424219584,15.065700211719438,-77.98841412088221,Azul - Volcan,0.10906174841202974,,
1682188405.3820622,29.292372335767226,15.040776202452783,-77.96900820834479,Azul - Volcan,0.1091921611615149,,
1682188405.8851974,29.627348007848287,15.015849056898341,-77.949606457904,Azul - Volcan,0.10932511346093311,,
1682188406.3943713,29.521361996990635,14.990919726224048,-77.93020959780131,Azul - Volcan,0.10946059123998508,,
1682188406.8915854,29.065126833417157,14.965502932740604,-77.91044022691878,Azul - Volcan,0.10960129598414581,,
1682188407.3990712,29.194853119273407,14.940569452940018,-77.89105340967178,Azul - Volcan,0.10974184398605775,,
1682188407.9117422,29.08307697275345,14.914970789542002,-77.87115619965057,Azul - Volcan,0.1098887261981916,,
1682188408.405602,29.246237086809202,14.890032813399369,-77.85177915091221,Azul - Volcan,0.11003432508007334,,
1682188408.9179556,29.502572103880542,14.864612016522482,-77.83203366090102,Azul - Volcan,0.11018527917791646,,
1682188409.4356117,29.213761984964684,14.839670224165918,-77.81266681023271,Azul - Volcan,0.11033586684881407,,
1682188409.934922,29.47975766205919,14.81387870061183,-77.79264699233843,Azul - Volcan,0.11049415473967729,,
1682188410.4339957,28.881654609612816,14.788934525552209,-77.7732914957064,Azul - Volcan,0.11064971683839492,,
1682188410.9404826,28.91018887503255,14.763699094136856,-77.75371658230144,Azul - Volcan,0.11080956015444858,,
1682188411.4368796,28.581326619459315,14.738749006825977,-77.73436950440407,Azul - Volcan,0.11097002227633443,,
1682188411.9516895,29.37159904577863,14.713416145473111,-77.71473220599601,Azul - Volcan,0.11113540295939313,,
1682188412.4451914,29.016050581950978,14.688461801001571,-77.69539480514695,Azul - Volcan,0.11130072161418642,,
1682188412.952738,29.02463334094535,14.663102366337938,-77.6757500718447,Azul - Volcan,0.11147116176667618,,
1682188413.4506426,29.213646861004396,14.638144278438789,-77.65642270124687,Azul - Volcan,0.1116412924578365,,
1682188413.9645944,29.15265143389568,14.612773055054555,-77.6367819540441,Azul - Volcan,0.11181665563452756,,
1682188414.4641216,29.267299009306594,14.587810091368494,-77.61746368856564,Azul - Volcan,0.11199156297151673,,
1682188414.9728823,29.284662246180186,14.562254782064931,-77.59769361617626,Azul - Volcan,0.11217303957245499,,
1682188415.478613,29.064784430014143,14.537288941574866,-77.57838599785009,Azul - Volcan,0.1123526815448866,,
1682188415.9841456,29.052283848529598,14.511757634701762,-77.55864762732297,Azul - Volcan,0.11253878355877471,,
1682188416.4925382,28.71940437607912,14.486787088766464,-77.53934918373592,Azul - Volcan,0.11272312502929598,,
1682188416.9987667,28.73551656145185,14.461253490571137,-77.51962211629716,Azul - Volcan,0.11291399025598611,,
1682188417.5017629,29.093702823856702,14.436279004799678,-77.50033338842962,Azul - Volcan,0.11310297942117746,,
1682188418.0051172,28.669353271188317,14.410813918985621,-77.48067222722995,Azul - Volcan,0.11329801402349662,,
1682188418.5223355,28.681322485410764,14.385835165914626,-77.4613928934899,Azul - Volcan,0.11349160021108264,,
